step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,action_0,action_1,action_2,action_3,action_4,action_5,reward,done
129,0.040913403034210205,-0.17040151357650757,-0.41642725467681885,0.043407268822193146,0.7807627320289612,-0.13496379554271698,0.6906068325042725,-0.5156458020210266,1.3795560598373413,0.8562817573547363,-3.264808416366577,1.45950186252594,8.624954223632812,2.9866483211517334,3.466822624206543,6.47926664352417,-9.613994598388672,0.89347243309021,-0.6494302749633789,0.35539937019348145,-0.6298792362213135,-0.2964489459991455,0.06458330154418945,0.8000796437263489,False
130,0.08616328239440918,-0.24030080437660217,-0.07688701152801514,0.06354984641075134,0.7989253401756287,-0.0978863313794136,0.682590663433075,-0.157829150557518,1.3368688821792603,1.193925142288208,-0.640393078327179,10.491514205932617,-7.015899658203125,2.7530629634857178,-0.6176608800888062,-0.6900385618209839,9.295724868774414,-0.4092273712158203,0.9363923072814941,0.8622825145721436,0.914961576461792,0.39481043815612793,0.4674708843231201,0.9801806211471558,False
131,0.0978119969367981,-0.33558717370033264,0.23051583766937256,0.1766120344400406,0.7742111086845398,0.0010912121506407857,0.5610631704330444,0.4601787030696869,0.5354114174842834,-0.6059250831604004,-1.9209284782409668,3.8686435222625732,6.215943813323975,1.5199899673461914,1.6048715114593506,-2.6667542457580566,15.059952735900879,0.5692532062530518,-0.7747890949249268,-0.25707364082336426,0.16519927978515625,0.21684813499450684,0.7177009582519531,1.3070812225341797,False
132,0.09001749753952026,-0.471778929233551,0.7027758359909058,0.2001553624868393,0.7511133551597595,0.10630273073911667,0.8908445835113525,0.2391350418329239,1.9376693964004517,-0.42093437910079956,-3.186203718185425,12.212227821350098,-3.442246913909912,-0.6010706424713135,4.6459431648254395,4.059903621673584,-1.634920597076416,-0.6916468143463135,-0.44147324562072754,0.5776121616363525,0.8954482078552246,-0.5001745223999023,0.9171206951141357,1.3481026887893677,False
133,0.034593164920806885,-0.5098211765289307,1.078944206237793,0.04097073897719383,0.7856247425079346,0.5262109637260437,0.5139236450195312,0.3972059190273285,2.0219998359680176,-1.2158277034759521,-0.49067726731300354,6.00410270690918,-4.828779220581055,2.2387146949768066,9.53857421875,-6.041582107543945,-8.970985412597656,-0.5854487419128418,0.6946470737457275,0.7922453880310059,-0.5100088119506836,0.9783782958984375,-0.3431124687194824,0.015616267919540405,False
134,-0.035053551197052,-0.40574172139167786,0.6974818706512451,0.4450456202030182,0.776609480381012,0.4989350438117981,0.9599841237068176,-0.4953930974006653,-0.5208274126052856,-1.912543773651123,2.270730495452881,-13.341529846191406,15.409549713134766,-1.923706293106079,2.394613742828369,3.1668145656585693,-15.948478698730469,-0.5194096565246582,0.524611234664917,0.43987345695495605,0.7890870571136475,0.1254582405090332,-0.6126909255981445,0.11039981245994568,False
135,-0.15974211692810059,-0.18054579198360443,0.14864647388458252,0.8171604871749878,0.6657620668411255,0.7009673118591309,0.3037264049053192,-0.505524754524231,0.48444443941116333,-1.431342363357544,5.362619876861572,-5.5682454109191895,1.5260292291641235,-12.83629322052002,-1.4920485019683838,-8.765302658081055,4.5974602699279785,0.11108207702636719,-0.39577698707580566,-0.4253392219543457,0.36584925651550293,-0.6582832336425781,0.10602474212646484,0.6966152191162109,False
136,-0.2430521547794342,0.05259871482849121,0.04548949748277664,0.5117492079734802,0.2090514898300171,0.687517523765564,-0.23220165073871613,-0.1181945875287056,0.06629286706447601,-2.139831781387329,5.100881099700928,0.30527162551879883,-10.276732444763184,-8.186649322509766,1.8407368659973145,-14.669681549072266,10.533897399902344,-0.6510140895843506,-0.22045183181762695,0.07942724227905273,0.4936208724975586,-0.5979890823364258,-0.6092214584350586,-0.4120250344276428,False
137,-0.2348318099975586,0.2404811680316925,0.05168820172548294,0.046894967555999756,-0.03106781840324402,0.7279443740844727,-0.8262282013893127,0.1126437559723854,-0.41395819187164307,0.7786620855331421,3.0112693309783936,-2.31836199760437,-8.912644386291504,-0.7141551375389099,-1.3284859657287598,-9.17252254486084,-0.21301375329494476,0.8023295402526855,0.9550063610076904,-0.06173229217529297,0.7202339172363281,-0.8330180644989014,0.676708459854126,-1.6209750175476074,False
138,-0.1643134355545044,0.3184008002281189,-0.0390133298933506,-0.0907633826136589,-0.3180023431777954,0.5403674244880676,-1.1533933877944946,0.4628588557243347,-0.8197619318962097,0.30703192949295044,-2.1022753715515137,1.438324213027954,0.578952431678772,-8.222941398620605,-5.9906463623046875,5.819458961486816,4.747272968292236,0.48198509216308594,-0.8768222332000732,0.5167746543884277,-0.10782933235168457,-0.30919599533081055,-0.49927210807800293,-0.5415468811988831,False
139,-0.08059346675872803,0.29922547936439514,0.26583021879196167,-0.6210260391235352,-0.2429264485836029,0.35425621271133423,-0.9674327373504639,0.26569312810897827,-0.686426043510437,0.7183561325073242,1.1931668519973755,8.330965995788574,-19.322114944458008,9.647847175598145,-3.81613826751709,5.378599643707275,-10.67099666595459,-0.09623456001281738,-0.820732593536377,0.603173017501831,0.20764517784118652,-0.673497200012207,0.9446589946746826,-1.1122127771377563,False
140,-0.08381086587905884,0.24423493444919586,0.21334253251552582,-0.6000587344169617,-0.06853388994932175,0.3912164270877838,-1.1827133893966675,0.49015331268310547,-1.9154636859893799,-0.8918889760971069,-2.8867268562316895,3.09904408454895,1.0021384954452515,3.866079092025757,-7.731170177459717,11.669404983520508,4.943037509918213,-0.5547966957092285,-0.31876564025878906,0.9201645851135254,0.42335057258605957,0.6452035903930664,0.4983043670654297,-1.1343590021133423,False
141,-0.05254846811294556,0.12902504205703735,0.1038636788725853,-0.5228424072265625,0.40407928824424744,0.25307443737983704,-0.7257488369941711,0.41776520013809204,-1.8571369647979736,-0.6563082933425903,-1.5376310348510742,-5.687436103820801,0.5967589020729065,13.453421592712402,-1.468843936920166,9.691286087036133,-1.2573316097259521,0.07335829734802246,0.7637221813201904,0.8554234504699707,0.9835734367370605,0.22170639038085938,0.9553954601287842,-1.260210394859314,False
142,-0.051463186740875244,0.0636785626411438,-0.3096141517162323,-0.07940684258937836,0.7806598544120789,0.33670976758003235,-0.456753671169281,0.4410873055458069,0.3818754553794861,0.1739407181739807,-2.7518060207366943,-7.632957458496094,18.682327270507812,-8.12320613861084,4.907820224761963,3.213634729385376,-0.7899985313415527,0.0035715103149414062,-0.3605492115020752,-0.3011150360107422,0.12919235229492188,-0.6169424057006836,0.9541099071502686,-0.5397107601165771,False
143,-0.09087252616882324,-0.0036147667560726404,-0.5572699308395386,0.42729079723358154,0.5634637475013733,0.6486991047859192,-0.5068097710609436,0.5159180164337158,0.5281758308410645,-0.3434469997882843,-2.1500139236450195,1.9467198848724365,1.0485873222351074,-2.8078527450561523,9.495603561401367,-7.535036087036133,7.304222106933594,0.3378009796142578,0.5380270481109619,0.20305538177490234,0.7081255912780762,0.005312204360961914,-0.4146289825439453,0.07595119625329971,False
144,-0.09118396043777466,-0.029595425352454185,-0.3739040195941925,0.4641491770744324,0.3671504855155945,0.7226352691650391,-0.23092496395111084,0.09974739700555801,-0.22549332678318024,-0.5732266902923584,-0.7690338492393494,5.931227684020996,-1.0049848556518555,-2.4830353260040283,-1.918034553527832,10.009001731872559,-12.024608612060547,-0.26363658905029297,-0.31369948387145996,-0.7201004028320312,0.6738080978393555,0.5546553134918213,-0.816007137298584,0.13661646842956543,False
145,-0.11962485313415527,-0.07707254588603973,-0.19687503576278687,0.5803050398826599,0.06040253862738609,0.6957666873931885,0.212400421500206,-0.3733034133911133,-0.16425064206123352,-1.876205563545227,-1.3013241291046143,3.80592942237854,2.0698740482330322,-7.723496913909912,0.7873182892799377,-3.930290699005127,20.861652374267578,-0.5029892921447754,0.5910985469818115,0.4206864833831787,-0.44457411766052246,0.005080699920654297,0.288607120513916,-0.6601257920265198,False
146,-0.187727153301239,-0.10265348851680756,-0.22678588330745697,0.800859808921814,-0.11611079424619675,0.6362341642379761,0.13287024199962616,0.5803301334381104,0.04563190042972565,-1.489413857460022,-0.31487733125686646,2.047212839126587,-5.565667629241943,5.575066089630127,-3.487046003341675,11.815103530883789,-6.788689613342285,-0.5474610328674316,0.17817258834838867,0.06637001037597656,0.2116255760192871,-0.18620896339416504,-0.6486859321594238,0.07229262590408325,False
147,-0.2539833188056946,-0.041974205523729324,-0.37249755859375,0.7613521814346313,0.08551788330078125,0.6365272402763367,0.7505863308906555,-0.6190542578697205,0.6583645939826965,-1.384582281112671,-0.7983972430229187,-0.6844939589500427,-2.1361541748046875,5.140928268432617,6.530631065368652,-1.8903394937515259,-5.769026756286621,-0.9932534694671631,-0.5311312675476074,0.10042881965637207,-0.03342890739440918,0.21390843391418457,-0.02757573127746582,-0.3244427442550659,False
148,-0.2547476291656494,0.03902614489197731,-0.5283393859863281,0.6273432374000549,0.40499377250671387,0.6758854985237122,0.3788546025753021,0.3562721014022827,0.48901739716529846,1.2691766023635864,2.883988857269287,-1.050807237625122,-7.225184917449951,7.368361473083496,-6.5462965965271,1.972095251083374,15.191890716552734,0.4258575439453125,0.4751269817352295,0.24204039573669434,0.6035504341125488,-0.2765238285064697,-0.623375415802002,0.49726951122283936,False
149,-0.2396443486213684,0.08815934509038925,-0.48397552967071533,0.4860493242740631,0.5616409182548523,0.705482542514801,0.5613839626312256,0.15549565851688385,0.45289480686187744,-0.5675229430198669,0.9247700572013855,0.7959421873092651,0.08152130246162415,1.1377333402633667,3.224071979522705,3.9676902294158936,-14.602972030639648,0.4540541172027588,-0.37038731575012207,-0.8708345890045166,-0.6510457992553711,-0.6574254035949707,0.4474635124206543,0.5036998391151428,False
150,-0.22977977991104126,0.1623426228761673,-0.25885748863220215,0.3291321098804474,0.39175382256507874,0.6941137313842773,0.5640745759010315,0.0042460598051548,0.5484327673912048,0.49834609031677246,1.1609678268432617,7.841902732849121,-6.026976585388184,-6.507574081420898,-1.0673235654830933,-3.3927085399627686,5.5117363929748535,0.30824851989746094,-0.3996138572692871,0.7406802177429199,-0.971590518951416,0.590552568435669,-0.23063111305236816,0.7566477060317993,False
151,-0.2135440707206726,0.25570979714393616,0.1546054631471634,-0.22053679823875427,0.4199521541595459,0.31561562418937683,0.9375678896903992,-0.018896618857979774,0.9391441345214844,1.0879021883010864,0.7304700016975403,11.545936584472656,-15.131998062133789,5.360532760620117,-1.304749608039856,1.2506721019744873,1.9727615118026733,0.2058117389678955,0.8182811737060547,-0.9060828685760498,-0.022090673446655273,-0.18915724754333496,-0.6134331226348877,0.45626384019851685,False
152,-0.20308524370193481,0.2432098537683487,0.5191797018051147,-0.3830869793891907,0.15289674699306488,0.6006935238838196,0.607674241065979,0.04568461701273918,0.31924939155578613,-0.6698232293128967,-0.6904008388519287,3.830641984939575,5.186039447784424,-12.572282791137695,4.211133003234863,-0.9697057008743286,-6.17034912109375,-0.9272897243499756,0.7386617660522461,0.7922418117523193,0.6583449840545654,-0.9267892837524414,0.7083518505096436,-0.8642641305923462,False
153,-0.2204958200454712,0.32314684987068176,0.31896451115608215,0.10256393998861313,-0.15705035626888275,0.7282886505126953,0.03302402421832085,0.5123594999313354,-1.22509765625,-0.1549978107213974,1.0483794212341309,-7.381753921508789,11.143357276916504,0.5026546716690063,2.221057891845703,-17.829065322875977,21.16631317138672,-0.43927931785583496,0.0174560546875,-0.14626216888427734,0.1438744068145752,0.6110353469848633,0.06782746315002441,-0.7408448457717896,False
154,-0.20256000757217407,0.3857874572277069,-0.16652405261993408,0.7395522594451904,-0.15148210525512695,0.6425693035125732,0.30136239528656006,-0.14366856217384338,-0.017672540619969368,1.865912914276123,-1.0877330303192139,-8.247603416442871,13.455721855163574,-0.33112654089927673,4.12753438949585,6.081344127655029,-16.441120147705078,0.5630316734313965,-0.7795658111572266,-0.43186235427856445,-0.13378119468688965,0.8493044376373291,0.05708122253417969,0.4315350651741028,False
155,-0.13431650400161743,0.3745535612106323,-0.08533726632595062,0.6205062866210938,-0.02361888997256756,0.4871348738670349,0.7220932841300964,-0.28290992975234985,1.3586097955703735,1.930229902267456,1.7374762296676636,1.9947657585144043,-4.145730972290039,-0.2711711525917053,-6.9343485832214355,7.0707197189331055,10.972675323486328,0.18265008926391602,-0.03951120376586914,-0.007721662521362305,0.44138526916503906,0.3210165500640869,-0.21700167655944824,0.7605147361755371,False
156,-0.10132944583892822,0.3290908932685852,0.1835000365972519,0.3090875446796417,0.005017047747969627,0.5507379770278931,0.822306752204895,0.12117190659046173,1.3784739971160889,0.18474164605140686,1.6658844947814941,4.245978832244873,-5.65955114364624,-1.2322880029678345,-0.13283590972423553,-3.848358392715454,9.98232364654541,0.7791030406951904,-0.999922513961792,-0.880399227142334,-0.31726837158203125,-0.42409610748291016,-0.5344831943511963,1.0630204677581787,False
157,-0.09907305240631104,0.27548375725746155,0.8969610333442688,-0.4345163404941559,-0.1334814578294754,0.7212302088737488,0.7332894802093506,0.25009387731552124,1.9646745920181274,-1.1893917322158813,-1.5699814558029175,14.875831604003906,-16.81631851196289,-5.159903526306152,1.2791540622711182,2.904956102371216,-3.2601318359375,-0.7482964992523193,-0.7979142665863037,0.2125711441040039,0.6396534442901611,0.3381044864654541,0.4392530918121338,0.47920340299606323,False
158,-0.1154327392578125,0.35641491413116455,0.9552558660507202,-0.7985716462135315,-0.2378702610731125,0.715874433517456,0.7813577651977539,0.2924635708332062,-0.629914402961731,-0.12237106263637543,0.9838668704032898,-3.1451196670532227,-2.615060567855835,1.121532917022705,1.9225536584854126,-1.932769775390625,5.456072807312012,-0.9683964252471924,0.20533037185668945,-0.22804832458496094,-0.00551295280456543,-0.6664681434631348,0.9744131565093994,-0.509174108505249,False
159,-0.13530778884887695,0.5415661931037903,0.3136656582355499,-0.3692207336425781,-0.40931645035743713,0.6826136708259583,0.6579011678695679,0.26495444774627686,-0.8711035251617432,-0.7199508547782898,5.490556240081787,-23.41773223876953,16.903831481933594,-3.9964802265167236,1.6654052734375,-5.434868812561035,-5.822493076324463,0.70522141456604,-0.3273735046386719,-0.01698613166809082,-0.5116379261016846,-0.2333085536956787,0.07984375953674316,-0.8310965299606323,False
160,-0.19453376531600952,0.6960762739181519,-0.29236096143722534,-0.21586903929710388,-0.24387353658676147,0.6931714415550232,0.5154187679290771,0.10073807835578918,1.001550316810608,-0.6219412088394165,2.3519012928009033,-4.088351249694824,-3.761950969696045,2.3035082817077637,-1.28450608253479,-3.1269025802612305,-0.0568530410528183,-0.4930291175842285,0.39437127113342285,-0.7565710544586182,-0.18149638175964355,-0.5855193138122559,0.009764432907104492,-0.5563236474990845,False
161,-0.2799000144004822,0.801293671131134,-0.5354308485984802,-0.19282999634742737,-0.4166909158229828,0.6885854601860046,0.16918238997459412,0.23643715679645538,-0.5279072523117065,-1.6888803243637085,-2.231821298599243,5.610118389129639,-4.8108391761779785,-6.526087284088135,6.237597465515137,-9.409879684448242,3.603815793991089,0.19021129608154297,0.9953556060791016,-0.45720362663269043,0.863123893737793,0.6628122329711914,0.25975894927978516,0.10842137038707733,False
162,-0.26299023628234863,0.7157921195030212,-0.43185460567474365,-0.30269357562065125,-0.4128884971141815,0.7118147611618042,0.273541122674942,0.4365170896053314,-1.06156587600708,-0.38364851474761963,-4.9316020011901855,6.895810604095459,-1.6749382019042969,1.4186538457870483,0.878737211227417,8.165225982666016,3.1978566646575928,-0.6014235019683838,0.27771949768066406,0.68564772605896,0.8905327320098877,0.008797407150268555,0.663116455078125,-0.3560939431190491,False
163,-0.2911008894443512,0.5537686347961426,-0.42253971099853516,-0.17868003249168396,-0.13535811007022858,0.7095206379890442,0.661099374294281,0.441195547580719,-0.6674256324768066,-0.45907095074653625,-2.1371755599975586,-3.0268754959106445,5.4395365715026855,6.92418909072876,-0.8758797645568848,5.82283353805542,2.0909738540649414,-0.9269118309020996,0.36173343658447266,0.5521416664123535,0.5701875686645508,-0.22495555877685547,0.9083728790283203,-1.0809369087219238,False
164,-0.3313060700893402,0.4325002133846283,-0.5434405207633972,0.08930126577615738,0.2674127221107483,0.7066648602485657,0.8847933411598206,0.5127403140068054,0.5079793334007263,0.9214342832565308,-0.8199894428253174,1.5847035646438599,0.6562679409980774,7.376185417175293,-0.2668303847312927,-3.4358627796173096,10.2625150680542,-0.8609070777893066,0.778862476348877,-0.16097283363342285,0.8316614627838135,-0.01342916488647461,0.5652711391448975,0.046209827065467834,False
165,-0.34443655610084534,0.426051527261734,-0.5215142369270325,0.4416079819202423,0.20000676810741425,0.7257970571517944,0.7301092147827148,0.5151139497756958,0.3963784873485565,-0.14352771639823914,-0.6597946286201477,1.145210862159729,9.577595710754395,-4.571343421936035,1.9020181894302368,-6.278719425201416,4.94096040725708,-0.6962218284606934,0.8025732040405273,0.6145679950714111,0.9119622707366943,-0.002506732940673828,0.4892258644104004,-0.2453993558883667,False
166,-0.3783194422721863,0.3542904853820801,-0.4447580873966217,0.7797085046768188,0.290677934885025,0.6959472298622131,0.6926990747451782,0.5231786966323853,-0.22631753981113434,-0.635833740234375,0.4307204782962799,2.855891466140747,-2.6540143489837646,10.398246765136719,-1.7970640659332275,-2.166900157928467,0.7576084136962891,0.5579478740692139,-0.018880367279052734,0.2296292781829834,0.9314815998077393,-0.3081026077270508,-0.1145927906036377,0.3091115355491638,False
167,-0.39671003818511963,0.420770525932312,-0.2589752674102783,0.5785263776779175,0.7620016932487488,0.7208213210105896,0.5621836185455322,0.26349306106567383,0.07192328572273254,-0.7540255188941956,-0.05770861729979515,9.144731521606445,-9.818798065185547,10.3055419921875,-2.2987892627716064,2.2162885665893555,-5.642817974090576,-0.780766487121582,0.9100947380065918,0.4029271602630615,-0.8729922771453857,-0.6102352142333984,0.6890420913696289,-0.6774073243141174,False
168,-0.3846361041069031,0.4113686680793762,-0.1988166719675064,0.8299099206924438,0.6177508234977722,0.7090879082679749,0.5156981945037842,0.5452539324760437,-1.539465069770813,0.5984159111976624,-0.29669472575187683,-0.4165036082267761,4.420419216156006,-0.37584996223449707,-2.7547178268432617,9.599884033203125,-8.188774108886719,0.6697676181793213,-0.3908267021179199,0.2483658790588379,-0.6866521835327148,0.7177627086639404,-0.9850788116455078,0.6323626041412354,False
169,-0.33047720789909363,0.5044424533843994,0.04975679889321327,0.492371529340744,0.8034082651138306,0.6983269453048706,0.7246711850166321,-0.2990957498550415,0.26108890771865845,-0.16623803973197937,3.071059226989746,7.705591201782227,-9.080046653747559,-1.8809337615966797,0.2583024799823761,-1.817201852798462,-17.617692947387695,0.32856321334838867,-0.6906957626342773,0.3471109867095947,-0.8425295352935791,0.7852194309234619,-0.37786221504211426,0.43098026514053345,False
170,-0.2891181707382202,0.5522848963737488,0.5995261073112488,-0.14975830912590027,0.785862147808075,0.5675964951515198,0.6792097687721252,-0.1526116132736206,2.719444513320923,1.9827404022216797,0.502013623714447,11.795746803283691,-14.722223281860352,2.437410354614258,-5.931710243225098,6.392375946044922,7.258519649505615,-0.23302483558654785,0.1334695816040039,-0.5070943832397461,-0.786658525466919,0.8000192642211914,-0.7227120399475098,0.3248833417892456,False
171,-0.24007198214530945,0.5411567687988281,1.0614688396453857,-0.627117395401001,0.6249755024909973,0.44069772958755493,0.8207696080207825,-0.03430814668536186,0.5820958018302917,0.7790187001228333,4.990304470062256,-5.762167453765869,3.240417242050171,-7.682410717010498,-8.881261825561523,1.7899054288864136,-1.2320917844772339,-0.7832236289978027,0.5254964828491211,0.18347978591918945,0.2005758285522461,0.10282564163208008,0.4108312129974365,-0.28515589237213135,False
172,-0.15604853630065918,0.6481232643127441,0.6681148409843445,-0.24564938247203827,0.3650316298007965,0.3780951499938965,0.6433351039886475,0.12437818944454193,-0.7249650955200195,1.5658429861068726,3.140752077102661,-12.10400104522705,11.426907539367676,-4.086932182312012,-2.736293315887451,-4.535685062408447,7.598158836364746,0.6215758323669434,-0.21167254447937012,-0.18812274932861328,-0.005913972854614258,-0.4093778133392334,0.5197477340698242,-0.08890082687139511,False
173,-0.10458153486251831,0.7290260195732117,0.3907908797264099,0.016391104087233543,0.18837442994117737,0.4238620400428772,0.3282383978366852,0.40745779871940613,-0.13647416234016418,0.4498084783554077,1.397873878479004,-2.8312957286834717,1.70632004737854,-3.274625301361084,2.272810459136963,0.6046439409255981,-12.278432846069336,-0.4261360168457031,0.7811470031738281,-0.18801069259643555,-0.6352922916412354,-0.2815253734588623,0.8320565223693848,-0.3835453987121582,False
174,-0.08427208662033081,0.8030333518981934,0.07267434895038605,0.4056318998336792,-0.09454341977834702,0.39624953269958496,0.08321640640497208,0.548775315284729,-0.9767138361930847,0.9039488434791565,-0.0044091083109378815,-5.043736457824707,8.98603630065918,-5.846498966217041,-0.7879518270492554,-8.735292434692383,13.459569931030273,-0.7255375385284424,0.8165628910064697,0.3135242462158203,0.42144346237182617,-0.011508703231811523,-0.09320712089538574,-0.6339504718780518,False
175,-0.0923994779586792,0.8682366609573364,-0.32974886894226074,0.6940730810165405,-0.06861690431833267,0.4035373330116272,0.10647973418235779,-0.024640582501888275,0.6245580911636353,0.07766789197921753,2.9649031162261963,-5.819286823272705,-6.8373308181762695,9.649073600769043,2.0716094970703125,-1.8358588218688965,-12.44591999053955,-0.5179367065429688,0.4240384101867676,0.24311447143554688,-0.5745158195495605,0.3009910583496094,0.5939426422119141,0.4584016799926758,False
176,-0.06645268201828003,0.9792715907096863,-0.46036505699157715,0.36970916390419006,0.2670416831970215,0.3574647903442383,0.18587170541286469,-0.2776603698730469,0.6602773070335388,0.5400727391242981,2.218522787094116,-2.066154956817627,-3.947129011154175,3.5116920471191406,-4.782446384429932,4.285449981689453,1.2837324142456055,-0.1784963607788086,0.7230067253112793,0.9467074871063232,-0.392972469329834,0.5664982795715332,0.8582725524902344,0.31531962752342224,False
177,-0.05289661884307861,0.9679948687553406,-0.4378522038459778,0.20496001839637756,0.5708614587783813,0.12954570353031158,0.41857653856277466,0.21151666343212128,0.06647798418998718,0.13467609882354736,-1.1533777713775635,0.1278553158044815,-0.3209345042705536,7.138525485992432,-6.313526153564453,6.080173492431641,16.491445541381836,-0.0936272144317627,0.9220211505889893,0.5305538177490234,0.836677074432373,0.4692420959472656,-0.2748684883117676,-0.11093723773956299,False
178,-0.08797526359558105,0.8418806195259094,-0.5159148573875427,0.5037767887115479,0.7830798029899597,0.09703061729669571,0.8495834469795227,0.374307245016098,-0.11157375574111938,-1.7804890871047974,-3.030154228210449,-2.4726719856262207,13.683341979980469,-5.933934688568115,0.7476536631584167,13.458011627197266,-9.49556827545166,-0.09700226783752441,-0.7964072227478027,-0.5768682956695557,0.7720837593078613,-0.983539342880249,-0.11563825607299805,-0.15056750178337097,False
179,-0.18268495798110962,0.7397639155387878,-0.39929521083831787,0.7802966237068176,0.543350338935852,0.6415851712226868,0.36367955803871155,0.46238821744918823,-0.05932845175266266,-2.239391565322876,-1.3680413961410522,5.441322326660156,-0.9954436421394348,-3.6258697509765625,13.73219108581543,-17.50874137878418,5.01186990737915,-0.29830169677734375,-0.8394920825958252,0.21649503707885742,-0.4748363494873047,-0.8098289966583252,-0.9950051307678223,0.5289756059646606,False
180,-0.2518550157546997,0.8465935587882996,-0.24007922410964966,0.39754658937454224,0.6594986915588379,0.7079739570617676,0.15315008163452148,0.1317613571882248,1.129501223564148,-0.2203863561153412,0.8291546106338501,6.476705551147461,-14.98974609375,7.484389305114746,-0.8994518518447876,1.8055288791656494,-14.808643341064453,-0.8454132080078125,-0.254011869430542,0.07999753952026367,0.5810394287109375,0.7789056301116943,-0.6961686611175537,0.028619959950447083,False
181,-0.21803438663482666,0.8516073822975159,-0.21371516585350037,0.15499712526798248,0.7377604842185974,0.6327657699584961,0.4649384915828705,-0.37731462717056274,-1.0624604225158691,0.4729066491127014,-1.7053470611572266,-1.258466124534607,-0.6748648285865784,-1.8408589363098145,1.245289921760559,-6.2902116775512695,22.006389617919922,0.36623430252075195,0.3421285152435303,0.00738072395324707,0.24702739715576172,0.5906362533569336,-0.0683135986328125,-0.40128612518310547,False
182,-0.19101744890213013,0.752412736415863,-0.27977555990219116,0.1951519399881363,0.5899695754051208,0.6221970319747925,0.5732417702674866,0.3090208172798157,0.05664796009659767,0.08477018773555756,-0.7011609077453613,-2.221548557281494,2.0001282691955566,-4.061596870422363,-4.3092193603515625,8.135002136230469,8.788877487182617,0.802116870880127,0.13160300254821777,0.608757734298706,-0.20766544342041016,0.2744898796081543,-0.4039149284362793,-0.27270936965942383,False
183,-0.18462783098220825,0.6246629953384399,-0.08015871047973633,0.029988694936037064,0.5827699899673462,0.6506133675575256,0.8363184928894043,0.5338247418403625,0.6570299863815308,-0.13170406222343445,-1.3835973739624023,3.4726474285125732,-4.230672359466553,2.005922555923462,4.983108043670654,-3.2458269596099854,0.5585455894470215,-0.4145700931549072,-0.7222614288330078,-0.18752074241638184,-0.9926090240478516,-0.6587181091308594,-0.3960683345794678,-0.23436562716960907,False
184,-0.2156580686569214,0.6405032277107239,0.10099821537733078,-0.43154749274253845,0.7834590077400208,0.7065292596817017,0.8410032987594604,0.14235036075115204,0.6106991171836853,0.3691548705101013,1.2308844327926636,4.148595333099365,-11.592672348022461,4.030702590942383,0.06468095630407333,-0.6654111742973328,-8.601374626159668,0.5576021671295166,0.8068127632141113,-0.10395336151123047,-0.5665578842163086,0.3914790153503418,0.48163819313049316,-0.029868721961975098,False
185,-0.256483256816864,0.6488417983055115,0.2581593692302704,-0.6424083113670349,0.5918451547622681,0.5416730046272278,0.8361341953277588,0.10624685138463974,-0.6164342761039734,-0.8630576729774475,-0.551679253578186,1.687079906463623,1.2698277235031128,-7.460210800170898,-3.23801851272583,-1.2479077577590942,4.7352094650268555,0.749885082244873,-0.26237964630126953,-0.9277966022491455,-0.04105186462402344,0.8456676006317139,0.43193483352661133,0.06815986335277557,False
186,-0.3241910934448242,0.5776885151863098,0.605322003364563,-0.7779992818832397,0.05030554160475731,0.35449299216270447,0.8761529326438904,0.45606374740600586,0.22508355975151062,-2.208977699279785,-1.5458775758743286,11.963047981262207,-6.829998016357422,-13.638801574707031,-4.469686031341553,1.992210030555725,8.897913932800293,-0.35174107551574707,-0.40691232681274414,-0.22971272468566895,0.12942790985107422,-0.10252976417541504,-0.22197675704956055,-0.6496085524559021,False
187,-0.3761410117149353,0.44738951325416565,0.8614742755889893,-0.7946348786354065,-0.3280450105667114,0.63673335313797,0.8718763589859009,0.2559291422367096,-0.7735823392868042,-1.2659671306610107,-1.5510575771331787,1.8518788814544678,-5.877906799316406,8.827372550964355,6.295746326446533,-1.482936978340149,-6.7725300788879395,0.13449573516845703,-0.5862114429473877,-0.33455801010131836,-0.9825458526611328,0.271364688873291,-0.5143921375274658,-1.0349969863891602,False
188,-0.399925172328949,0.4485102891921997,0.848408043384552,-0.7904725074768066,-0.2279362827539444,0.7157285809516907,0.8862757086753845,-0.1855187863111496,-1.0373436212539673,-1.3325762748718262,-1.6557064056396484,-1.3778597116470337,3.2618117332458496,0.49167928099632263,1.6484651565551758,0.25759443640708923,-10.022249221801758,0.6409199237823486,-0.6916978359222412,-0.596050500869751,0.7870314121246338,-0.3827652931213379,-0.13332128524780273,-0.9834908843040466,False
189,-0.4034307599067688,0.462307870388031,0.9038165211677551,-0.7826235294342041,-0.41220301389694214,0.7314507961273193,0.8875195384025574,-0.5009686946868896,-1.0337183475494385,0.282082736492157,-1.4454928636550903,2.4493789672851562,0.6905884146690369,-5.72461462020874,-0.46990901231765747,4.728860378265381,-5.303465366363525,-0.7803716659545898,-0.7782871723175049,0.5741710662841797,-0.7687904834747314,-0.6573779582977295,0.4838242530822754,-1.6982529163360596,False
